"created_at","entity_type","objectLabel","objectMarking","observable_value","updated_at","value","x_opencti_description","x_opencti_score"
"2024-10-30T20:49:53.578Z","Domain-Name","phishing","TLP:CLEAR","helps-evc.top","2024-10-30T20:49:53.689Z","helps-evc.top","Phishingarmy URL",""
"2024-10-30T20:49:53.631Z","Domain-Name","phishing","TLP:CLEAR","helps-evi.top","2024-10-30T20:49:53.837Z","helps-evi.top","Phishingarmy URL",""
"2024-10-30T20:49:54.766Z","Domain-Name","phishing","TLP:CLEAR","helps-evr.top","2024-10-30T20:49:54.973Z","helps-evr.top","Phishingarmy URL",""
"2024-10-30T20:49:54.767Z","Domain-Name","phishing","TLP:CLEAR","helps-oie.top","2024-10-30T20:49:54.841Z","helps-oie.top","Phishingarmy URL",""
"2024-10-30T20:49:54.767Z","Domain-Name","phishing","TLP:CLEAR","helps-iov.top","2024-10-30T20:49:54.968Z","helps-iov.top","Phishingarmy URL",""
"2024-10-30T20:49:56.449Z","Domain-Name","phishing","TLP:CLEAR","helps-oir.top","2024-10-30T20:49:56.514Z","helps-oir.top","Phishingarmy URL",""
"2024-10-30T20:49:56.451Z","Domain-Name","phishing","TLP:CLEAR","helps-oiz.top","2024-10-30T20:49:56.609Z","helps-oiz.top","Phishingarmy URL",""
"2024-10-30T20:49:56.451Z","Domain-Name","phishing","TLP:CLEAR","helps-ois.top","2024-10-30T20:49:56.495Z","helps-ois.top","Phishingarmy URL",""
"2024-10-30T20:49:57.821Z","Domain-Name","phishing","TLP:CLEAR","helps-ric.top","2024-10-30T20:49:57.873Z","helps-ric.top","Phishingarmy URL",""
"2024-10-30T20:49:57.828Z","Domain-Name","phishing","TLP:CLEAR","helps-ria.top","2024-10-30T20:49:57.986Z","helps-ria.top","Phishingarmy URL",""
"2024-10-30T20:49:57.840Z","Domain-Name","phishing","TLP:CLEAR","helps-rco.top","2024-10-30T20:49:58.015Z","helps-rco.top","Phishingarmy URL",""
"2024-10-30T20:49:59.537Z","Domain-Name","phishing","TLP:CLEAR","helps-riu.top","2024-10-30T20:49:59.580Z","helps-riu.top","Phishingarmy URL",""
"2024-10-30T20:49:59.540Z","Domain-Name","phishing","TLP:CLEAR","helps-ris.top","2024-10-30T20:49:59.582Z","helps-ris.top","Phishingarmy URL",""
"2024-10-30T20:49:59.540Z","Domain-Name","phishing","TLP:CLEAR","helps-rie.top","2024-10-30T20:49:59.582Z","helps-rie.top","Phishingarmy URL",""
"2024-10-30T20:50:00.640Z","Domain-Name","phishing","TLP:CLEAR","helps-rol.top","2024-10-30T20:50:00.772Z","helps-rol.top","Phishingarmy URL",""
"2024-10-30T20:50:00.640Z","Domain-Name","phishing","TLP:CLEAR","helps-rki.top","2024-10-30T20:50:00.771Z","helps-rki.top","Phishingarmy URL",""
"2024-10-30T20:50:00.664Z","Domain-Name","phishing","TLP:CLEAR","helps-rvo.top","2024-10-30T20:50:00.772Z","helps-rvo.top","Phishingarmy URL",""
"2024-10-30T20:50:03.153Z","Domain-Name","phishing","TLP:CLEAR","helps-rxi.top","2024-10-30T20:50:03.172Z","helps-rxi.top","Phishingarmy URL",""
"2024-10-30T20:50:03.163Z","Domain-Name","phishing","TLP:CLEAR","helps-uan.top","2024-10-30T20:50:03.405Z","helps-uan.top","Phishingarmy URL",""
"2024-10-30T20:50:03.163Z","Domain-Name","phishing","TLP:CLEAR","helps-uai.top","2024-10-30T20:50:03.406Z","helps-uai.top","Phishingarmy URL",""
"2024-10-30T20:50:04.978Z","Domain-Name","phishing","TLP:CLEAR","helps-uia.top","2024-10-30T20:50:05.000Z","helps-uia.top","Phishingarmy URL",""
"2024-10-30T20:50:04.978Z","Domain-Name","phishing","TLP:CLEAR","helps-uin.top","2024-10-30T20:50:05.013Z","helps-uin.top","Phishingarmy URL",""
"2024-10-30T20:50:04.995Z","Domain-Name","phishing","TLP:CLEAR","helps-uil.top","2024-10-30T20:50:05.057Z","helps-uil.top","Phishingarmy URL",""
"2024-10-30T20:50:05.890Z","Domain-Name","phishing","TLP:CLEAR","helps-uio.top","2024-10-30T20:50:06.080Z","helps-uio.top","Phishingarmy URL",""
"2024-10-30T20:50:06.279Z","Domain-Name","phishing","TLP:CLEAR","helps-uiz.top","2024-10-30T20:50:06.357Z","helps-uiz.top","Phishingarmy URL",""
"2024-10-30T20:50:06.279Z","Domain-Name","phishing","TLP:CLEAR","helpy-ako.top","2024-10-30T20:50:06.361Z","helpy-ako.top","Phishingarmy URL",""
"2024-10-30T20:50:06.677Z","Domain-Name","phishing","TLP:CLEAR","helpy-aks.top","2024-10-30T20:50:06.897Z","helpy-aks.top","Phishingarmy URL",""
"2024-10-30T20:50:07.815Z","Domain-Name","phishing","TLP:CLEAR","hjoiyb.top","2024-10-30T20:50:07.840Z","hjoiyb.top","Phishingarmy URL",""
"2024-10-30T20:50:07.815Z","Domain-Name","phishing","TLP:CLEAR","hetkostuumhet-fe9381.ingress-bonde.ewp.live","2024-10-30T20:50:07.841Z","hetkostuumhet-fe9381.ingress-bonde.ewp.live","Phishingarmy URL",""
"2024-10-30T20:50:07.837Z","Domain-Name","phishing","TLP:CLEAR","hkhawy.top","2024-10-30T20:50:07.899Z","hkhawy.top","Phishingarmy URL",""
"2024-10-30T20:50:08.876Z","Domain-Name","phishing","TLP:CLEAR","hktollys.top","2024-10-30T20:50:09.063Z","hktollys.top","Phishingarmy URL",""
"2024-10-30T20:50:08.879Z","Domain-Name","phishing","TLP:CLEAR","hohufye.autos","2024-10-30T20:50:09.079Z","hohufye.autos","Phishingarmy URL",""
"2024-10-30T20:50:09.191Z","Domain-Name","phishing","TLP:CLEAR","hurahurabanget.com","2024-10-30T20:50:09.253Z","hurahurabanget.com","Phishingarmy URL",""
"2024-10-30T20:50:09.795Z","Domain-Name","phishing","TLP:CLEAR","hvbcgfe.top","2024-10-30T20:50:09.895Z","hvbcgfe.top","Phishingarmy URL",""
"2024-10-30T20:50:09.807Z","Domain-Name","phishing","TLP:CLEAR","hvncbgf.top","2024-10-30T20:50:09.897Z","hvncbgf.top","Phishingarmy URL",""
"2024-10-30T20:50:10.706Z","Domain-Name","phishing","TLP:CLEAR","i.eink.fun","2024-10-30T20:50:10.733Z","i.eink.fun","Phishingarmy URL",""
"2024-10-30T20:50:11.339Z","Domain-Name","phishing","TLP:CLEAR","iekutm.top","2024-10-30T20:50:11.369Z","iekutm.top","Phishingarmy URL",""
"2024-10-30T20:50:11.339Z","Domain-Name","phishing","TLP:CLEAR","i2v.cc","2024-10-30T20:50:11.369Z","i2v.cc","Phishingarmy URL",""
"2024-10-30T20:50:11.401Z","Domain-Name","phishing","TLP:CLEAR","ilgazquality.com","2024-10-30T20:50:11.453Z","ilgazquality.com","Phishingarmy URL",""
"2024-10-30T20:50:11.996Z","Domain-Name","phishing","TLP:CLEAR","info-trackingb.xyz","2024-10-30T20:50:12.195Z","info-trackingb.xyz","Phishingarmy URL",""
"2024-10-30T20:50:11.998Z","Domain-Name","phishing","TLP:CLEAR","info-trackinga.xyz","2024-10-30T20:50:12.113Z","info-trackinga.xyz","Phishingarmy URL",""
"2024-10-30T20:50:12.007Z","Domain-Name","phishing","TLP:CLEAR","info-trackingoe.top","2024-10-30T20:50:12.197Z","info-trackingoe.top","Phishingarmy URL",""
"2024-10-30T20:50:13.425Z","Domain-Name","phishing","TLP:CLEAR","info-trackingoi.top","2024-10-30T20:50:13.455Z","info-trackingoi.top","Phishingarmy URL",""
"2024-10-30T20:50:13.435Z","Domain-Name","phishing","TLP:CLEAR","info-trackingok.top","2024-10-30T20:50:13.521Z","info-trackingok.top","Phishingarmy URL",""
"2024-10-30T20:50:13.435Z","Domain-Name","phishing","TLP:CLEAR","info-trackingol.top","2024-10-30T20:50:13.521Z","info-trackingol.top","Phishingarmy URL",""
"2024-10-30T20:50:14.969Z","Domain-Name","phishing","TLP:CLEAR","info-trackingot.top","2024-10-30T20:50:14.995Z","info-trackingot.top","Phishingarmy URL",""
"2024-10-30T20:50:14.969Z","Domain-Name","phishing","TLP:CLEAR","info-trackingop.top","2024-10-30T20:50:14.990Z","info-trackingop.top","Phishingarmy URL",""
"2024-10-30T20:50:14.983Z","Domain-Name","phishing","TLP:CLEAR","info-trackingor.top","2024-10-30T20:50:15.033Z","info-trackingor.top","Phishingarmy URL",""
"2024-10-30T20:50:15.600Z","Domain-Name","phishing","TLP:CLEAR","info-trackingou.top","2024-10-30T20:50:15.649Z","info-trackingou.top","Phishingarmy URL",""
"2024-10-30T20:50:15.869Z","Domain-Name","phishing","TLP:CLEAR","info-trackingoy.top","2024-10-30T20:50:15.986Z","info-trackingoy.top","Phishingarmy URL",""
"2024-10-30T20:50:16.172Z","Domain-Name","phishing","TLP:CLEAR","info-trackingr.xyz","2024-10-30T20:50:16.198Z","info-trackingr.xyz","Phishingarmy URL",""
"2024-10-30T20:50:16.475Z","Domain-Name","phishing","TLP:CLEAR","info-trackings.xyz","2024-10-30T20:50:16.626Z","info-trackings.xyz","Phishingarmy URL",""
"2024-10-30T20:50:16.782Z","Domain-Name","phishing","TLP:CLEAR","info-trackingu.xyz","2024-10-30T20:50:16.808Z","info-trackingu.xyz","Phishingarmy URL",""
"2024-10-30T20:50:16.802Z","Domain-Name","phishing","TLP:CLEAR","info-trackingv.xyz","2024-10-30T20:50:16.861Z","info-trackingv.xyz","Phishingarmy URL",""
"2024-10-30T20:50:17.198Z","Domain-Name","phishing","TLP:CLEAR","info-trackingx.xyz","2024-10-30T20:50:17.615Z","info-trackingx.xyz","Phishingarmy URL",""
"2024-10-30T20:50:18.216Z","Domain-Name","phishing","TLP:CLEAR","info-trackingy.xyz","2024-10-30T20:50:18.289Z","info-trackingy.xyz","Phishingarmy URL",""
"2024-10-30T20:50:18.216Z","Domain-Name","phishing","TLP:CLEAR","infosendbci.top","2024-10-30T20:50:18.289Z","infosendbci.top","Phishingarmy URL",""
"2024-10-30T20:50:18.230Z","Domain-Name","phishing","TLP:CLEAR","infosendbcr.top","2024-10-30T20:50:18.290Z","infosendbcr.top","Phishingarmy URL",""
"2024-10-30T20:50:18.872Z","Domain-Name","phishing","TLP:CLEAR","infosendcva.top","2024-10-30T20:50:19.100Z","infosendcva.top","Phishingarmy URL",""
"2024-10-30T20:50:19.253Z","Domain-Name","phishing","TLP:CLEAR","infosendcve.top","2024-10-30T20:50:19.444Z","infosendcve.top","Phishingarmy URL",""
"2024-10-30T20:50:19.569Z","Domain-Name","phishing","TLP:CLEAR","infosendcvr.top","2024-10-30T20:50:19.694Z","infosendcvr.top","Phishingarmy URL",""
"2024-10-30T20:50:20.421Z","Domain-Name","phishing","TLP:CLEAR","infosendina.top","2024-10-30T20:50:20.482Z","infosendina.top","Phishingarmy URL",""
"2024-10-30T20:50:20.432Z","Domain-Name","phishing","TLP:CLEAR","infosendinc.top","2024-10-30T20:50:20.482Z","infosendinc.top","Phishingarmy URL",""
"2024-10-30T20:50:20.980Z","Domain-Name","phishing","TLP:CLEAR","infosendine.top","2024-10-30T20:50:20.999Z","infosendine.top","Phishingarmy URL",""
"2024-10-30T20:50:21.513Z","Domain-Name","phishing","TLP:CLEAR","infosendinr.top","2024-10-30T20:50:21.538Z","infosendinr.top","Phishingarmy URL",""
"2024-10-30T20:50:21.519Z","Domain-Name","phishing","TLP:CLEAR","infosendinx.top","2024-10-30T20:50:21.605Z","infosendinx.top","Phishingarmy URL",""
"2024-10-30T20:50:22.447Z","Domain-Name","phishing","TLP:CLEAR","infosendiny.top","2024-10-30T20:50:22.480Z","infosendiny.top","Phishingarmy URL",""
"2024-10-30T20:50:22.990Z","Domain-Name","phishing","TLP:CLEAR","infosendmce.top","2024-10-30T20:50:23.050Z","infosendmce.top","Phishingarmy URL",""
"2024-10-30T20:50:22.990Z","Domain-Name","phishing","TLP:CLEAR","infosendmca.top","2024-10-30T20:50:23.051Z","infosendmca.top","Phishingarmy URL",""
"2024-10-30T20:50:23.511Z","Domain-Name","phishing","TLP:CLEAR","infosendmcr.top","2024-10-30T20:50:23.558Z","infosendmcr.top","Phishingarmy URL",""
"2024-10-30T20:50:23.785Z","Domain-Name","phishing","TLP:CLEAR","infosendmcu.top","2024-10-30T20:50:23.956Z","infosendmcu.top","Phishingarmy URL",""
"2024-10-30T20:50:24.095Z","Domain-Name","phishing","TLP:CLEAR","infosendrva.top","2024-10-30T20:50:24.234Z","infosendrva.top","Phishingarmy URL",""
"2024-10-30T20:50:24.622Z","Domain-Name","phishing","TLP:CLEAR","infosnafg.com","2024-10-30T20:50:24.711Z","infosnafg.com","Phishingarmy URL",""
"2024-10-30T20:50:24.831Z","Domain-Name","phishing","TLP:CLEAR","infosni.com","2024-10-30T20:50:24.848Z","infosni.com","Phishingarmy URL",""
"2024-10-30T20:50:25.179Z","Domain-Name","phishing","TLP:CLEAR","infosnp.com","2024-10-30T20:50:25.330Z","infosnp.com","Phishingarmy URL",""
"2024-10-30T20:50:25.370Z","Domain-Name","phishing","TLP:CLEAR","inpops.top","2024-10-30T20:50:25.394Z","inpops.top","Phishingarmy URL",""
"2024-10-30T20:50:25.780Z","Domain-Name","phishing","TLP:CLEAR","inspecpro.com.br","2024-10-30T20:50:25.899Z","inspecpro.com.br","Phishingarmy URL",""
"2024-10-30T20:50:26.023Z","Domain-Name","phishing","TLP:CLEAR","ipexlabs.com","2024-10-30T20:50:26.086Z","ipexlabs.com","Phishingarmy URL",""
"2024-10-30T20:50:26.801Z","Domain-Name","phishing","TLP:CLEAR","ivjncbh.top","2024-10-30T20:50:26.816Z","ivjncbh.top","Phishingarmy URL",""
"2024-10-30T20:50:26.819Z","Domain-Name","phishing","TLP:CLEAR","jcnvbhd.top","2024-10-30T20:50:26.863Z","jcnvbhd.top","Phishingarmy URL",""
"2024-10-30T20:50:27.334Z","Domain-Name","phishing","TLP:CLEAR","jtaxpaess.cc","2024-10-30T20:50:27.434Z","jtaxpaess.cc","Phishingarmy URL",""
"2024-10-30T20:50:27.891Z","Domain-Name","phishing","TLP:CLEAR","jtexpressshop.shop","2024-10-30T20:50:27.913Z","jtexpressshop.shop","Phishingarmy URL",""
"2024-10-30T20:50:27.901Z","Domain-Name","phishing","TLP:CLEAR","jvnbchf.top","2024-10-30T20:50:27.960Z","jvnbchf.top","Phishingarmy URL",""
"2024-10-30T20:50:28.432Z","Domain-Name","phishing","TLP:CLEAR","jvncbfg.top","2024-10-30T20:50:28.489Z","jvncbfg.top","Phishingarmy URL",""
"2024-10-30T20:50:28.499Z","Domain-Name","phishing","TLP:CLEAR","jvncbhf.top","2024-10-30T20:50:28.708Z","jvncbhf.top","Phishingarmy URL",""
"2024-10-30T20:50:28.968Z","Domain-Name","phishing","TLP:CLEAR","jvnchbf.top","2024-10-30T20:50:29.280Z","jvnchbf.top","Phishingarmy URL",""
"2024-10-30T20:50:29.839Z","Domain-Name","phishing","TLP:CLEAR","jwwvhk.top","2024-10-30T20:50:30.046Z","jwwvhk.top","Phishingarmy URL",""
"2024-10-30T20:50:29.840Z","Domain-Name","phishing","TLP:CLEAR","jvnchfe.top","2024-10-30T20:50:30.047Z","jvnchfe.top","Phishingarmy URL",""
"2024-10-30T20:50:29.856Z","Domain-Name","phishing","TLP:CLEAR","k3ktt5.webwave.dev","2024-10-30T20:50:30.118Z","k3ktt5.webwave.dev","Phishingarmy URL",""
"2024-10-30T20:50:31.175Z","Domain-Name","phishing","TLP:CLEAR","kennis-te-maken-fe9381.ingress-comporellon.ewp.live","2024-10-30T20:50:31.207Z","kennis-te-maken-fe9381.ingress-comporellon.ewp.live","Phishingarmy URL",""
"2024-10-30T20:50:31.195Z","Domain-Name","phishing","TLP:CLEAR","kcgpq.top","2024-10-30T20:50:31.251Z","kcgpq.top","Phishingarmy URL",""
"2024-10-30T20:50:31.195Z","Domain-Name","phishing","TLP:CLEAR","kaneacademy.com","2024-10-30T20:50:31.267Z","kaneacademy.com","Phishingarmy URL",""
"2024-10-30T20:50:32.082Z","Domain-Name","phishing","TLP:CLEAR","kenzo123amp.com","2024-10-30T20:50:32.124Z","kenzo123amp.com","Phishingarmy URL",""
"2024-10-30T20:50:32.660Z","Domain-Name","phishing","TLP:CLEAR","kenzo123high.com","2024-10-30T20:50:32.707Z","kenzo123high.com","Phishingarmy URL",""
"2024-10-30T20:50:32.660Z","Domain-Name","phishing","TLP:CLEAR","kenzo123pool.com","2024-10-30T20:50:32.707Z","kenzo123pool.com","Phishingarmy URL",""
"2024-10-30T20:50:33.206Z","Domain-Name","phishing","TLP:CLEAR","kidsinhome.com","2024-10-30T20:50:33.230Z","kidsinhome.com","Phishingarmy URL",""
"2024-10-30T20:50:33.238Z","Domain-Name","phishing","TLP:CLEAR","kmnjchg.top","2024-10-30T20:50:33.275Z","kmnjchg.top","Phishingarmy URL",""
"2024-10-30T20:50:33.855Z","Domain-Name","phishing","TLP:CLEAR","kvbe.art","2024-10-30T20:50:33.913Z","kvbe.art","Phishingarmy URL",""
"2024-10-30T20:50:34.655Z","Domain-Name","phishing","TLP:CLEAR","kvjcnfg.top","2024-10-30T20:50:34.691Z","kvjcnfg.top","Phishingarmy URL",""
"2024-10-30T20:50:34.656Z","Domain-Name","phishing","TLP:CLEAR","kvmbnji.top","2024-10-30T20:50:34.692Z","kvmbnji.top","Phishingarmy URL",""
"2024-10-30T20:50:35.269Z","Domain-Name","phishing","TLP:CLEAR","kvmcngd.top","2024-10-30T20:50:35.316Z","kvmcngd.top","Phishingarmy URL",""
"2024-10-30T20:50:35.842Z","Domain-Name","phishing","TLP:CLEAR","kvmncjh.top","2024-10-30T20:50:35.888Z","kvmncjh.top","Phishingarmy URL",""
"2024-10-30T20:50:35.842Z","Domain-Name","phishing","TLP:CLEAR","kvmcnjb.top","2024-10-30T20:50:35.888Z","kvmcnjb.top","Phishingarmy URL",""
"2024-10-30T20:50:36.547Z","Domain-Name","phishing","TLP:CLEAR","kvmvbcg.top","2024-10-30T20:50:36.685Z","kvmvbcg.top","Phishingarmy URL",""
"2024-10-30T20:50:36.634Z","Domain-Name","phishing","TLP:CLEAR","kvmvncb.top","2024-10-30T20:50:36.961Z","kvmvncb.top","Phishingarmy URL",""
"2024-10-30T20:50:37.501Z","Domain-Name","phishing","TLP:CLEAR","kvnchbv.top","2024-10-30T20:50:37.563Z","kvnchbv.top","Phishingarmy URL",""
"2024-10-30T20:50:38.127Z","Domain-Name","phishing","TLP:CLEAR","lcnvhfj.top","2024-10-30T20:50:38.178Z","lcnvhfj.top","Phishingarmy URL",""
"2024-10-30T20:50:38.127Z","Domain-Name","phishing","TLP:CLEAR","lambdahub.org","2024-10-30T20:50:38.178Z","lambdahub.org","Phishingarmy URL",""
"2024-10-30T20:50:38.443Z","Domain-Name","phishing","TLP:CLEAR","ledgersafetysystem.com","2024-10-30T20:50:38.624Z","ledgersafetysystem.com","Phishingarmy URL",""
"2024-10-30T20:50:39.275Z","Domain-Name","phishing","TLP:CLEAR","lerln.top","2024-10-30T20:50:39.316Z","lerln.top","Phishingarmy URL",""
"2024-10-30T20:50:39.284Z","Domain-Name","phishing","TLP:CLEAR","lime-soft.com","2024-10-30T20:50:39.339Z","lime-soft.com","Phishingarmy URL",""
"2024-10-30T20:50:39.296Z","Domain-Name","phishing","TLP:CLEAR","lithuanisa.top","2024-10-30T20:50:39.375Z","lithuanisa.top","Phishingarmy URL",""
"2024-10-30T20:50:40.221Z","Domain-Name","phishing","TLP:CLEAR","lkijnb.top","2024-10-30T20:50:40.305Z","lkijnb.top","Phishingarmy URL",""
"2024-10-30T20:50:40.247Z","Domain-Name","phishing","TLP:CLEAR","lucy888-register2.com","2024-10-30T20:50:40.306Z","lucy888-register2.com","Phishingarmy URL",""
"2024-10-30T20:50:40.252Z","Domain-Name","phishing","TLP:CLEAR","lwdlro.top","2024-10-30T20:50:40.306Z","lwdlro.top","Phishingarmy URL",""
"2024-10-30T20:50:41.420Z","Domain-Name","phishing","TLP:CLEAR","m.xysymdc.com","2024-10-30T20:50:41.627Z","m.xysymdc.com","Phishingarmy URL",""
"2024-10-30T20:50:41.420Z","Domain-Name","phishing","TLP:CLEAR","m.365515705.com","2024-10-30T20:50:41.658Z","m.365515705.com","Phishingarmy URL",""
"2024-10-30T20:50:41.422Z","Domain-Name","phishing","TLP:CLEAR","m.ymsyms.com","2024-10-30T20:50:41.594Z","m.ymsyms.com","Phishingarmy URL",""
"2024-10-30T20:50:42.344Z","Domain-Name","phishing","TLP:CLEAR","magaluxpromo.com","2024-10-30T20:50:42.421Z","magaluxpromo.com","Phishingarmy URL",""
"2024-10-30T20:50:42.353Z","Domain-Name","phishing","TLP:CLEAR","mail.giefffasihon.ro","2024-10-30T20:50:42.421Z","mail.giefffasihon.ro","Phishingarmy URL",""
"2024-10-30T20:50:42.354Z","Domain-Name","phishing","TLP:CLEAR","malaysia-news.website","2024-10-30T20:50:42.422Z","malaysia-news.website","Phishingarmy URL",""
"2024-10-30T20:50:43.560Z","Domain-Name","phishing","TLP:CLEAR","mangninrrv.top","2024-10-30T20:50:43.746Z","mangninrrv.top","Phishingarmy URL",""
"2024-10-30T20:50:43.569Z","Domain-Name","phishing","TLP:CLEAR","mcdave.com","2024-10-30T20:50:43.853Z","mcdave.com","Phishingarmy URL",""
"2024-10-30T20:50:43.574Z","Domain-Name","phishing","TLP:CLEAR","meefab.com","2024-10-30T20:50:43.938Z","meefab.com","Phishingarmy URL",""
"2024-10-30T20:50:44.525Z","Domain-Name","phishing","TLP:CLEAR","metamask-wallett.blogspot.co.ke","2024-10-30T20:50:44.635Z","metamask-wallett.blogspot.co.ke","Phishingarmy URL",""
"2024-10-30T20:50:44.525Z","Domain-Name","phishing","TLP:CLEAR","metamasksigins.blogspot.is","2024-10-30T20:50:44.636Z","metamasksigins.blogspot.is","Phishingarmy URL",""
"2024-10-30T20:50:44.540Z","Domain-Name","phishing","TLP:CLEAR","metamasksigins.blogspot.si","2024-10-30T20:50:44.637Z","metamasksigins.blogspot.si","Phishingarmy URL",""
"2024-10-30T20:50:45.971Z","Domain-Name","phishing","TLP:CLEAR","mondialrelasy.top","2024-10-30T20:50:46.021Z","mondialrelasy.top","Phishingarmy URL",""
"2024-10-30T20:50:45.971Z","Domain-Name","phishing","TLP:CLEAR","mondialrelaay.top","2024-10-30T20:50:46.020Z","mondialrelaay.top","Phishingarmy URL",""
"2024-10-30T20:50:45.971Z","Domain-Name","phishing","TLP:CLEAR","monevents.cfd","2024-10-30T20:50:46.021Z","monevents.cfd","Phishingarmy URL",""
"2024-10-30T20:50:47.150Z","Domain-Name","phishing","TLP:CLEAR","montepoi.online","2024-10-30T20:50:47.216Z","montepoi.online","Phishingarmy URL",""
"2024-10-30T20:50:47.151Z","Domain-Name","phishing","TLP:CLEAR","montepoi.shop","2024-10-30T20:50:47.216Z","montepoi.shop","Phishingarmy URL",""
"2024-10-30T20:50:47.155Z","Domain-Name","phishing","TLP:CLEAR","myabd.top","2024-10-30T20:50:47.217Z","myabd.top","Phishingarmy URL",""
"2024-10-30T20:50:48.646Z","Domain-Name","phishing","TLP:CLEAR","mybayarn.top","2024-10-30T20:50:48.740Z","mybayarn.top","Phishingarmy URL",""
"2024-10-30T20:50:48.648Z","Domain-Name","phishing","TLP:CLEAR","mybayara.shop","2024-10-30T20:50:48.738Z","mybayara.shop","Phishingarmy URL",""
"2024-10-30T20:50:48.656Z","Domain-Name","phishing","TLP:CLEAR","mybayarshop.xyz","2024-10-30T20:50:48.698Z","mybayarshop.xyz","Phishingarmy URL",""
"2024-10-30T20:50:49.879Z","Domain-Name","phishing","TLP:CLEAR","nakalama-adventure.com","2024-10-30T20:50:49.939Z","nakalama-adventure.com","Phishingarmy URL",""
"2024-10-30T20:50:49.879Z","Domain-Name","phishing","TLP:CLEAR","nfcu-alert.fundaciondoghunter.org","2024-10-30T20:50:49.940Z","nfcu-alert.fundaciondoghunter.org","Phishingarmy URL",""
"2024-10-30T20:50:49.879Z","Domain-Name","phishing","TLP:CLEAR","nanaoartisanbars.com","2024-10-30T20:50:49.939Z","nanaoartisanbars.com","Phishingarmy URL",""
"2024-10-30T20:50:50.973Z","Domain-Name","phishing","TLP:CLEAR","nhfygi.top","2024-10-30T20:50:51.133Z","nhfygi.top","Phishingarmy URL",""
"2024-10-30T20:50:51.008Z","Domain-Name","phishing","TLP:CLEAR","noisy-vr-gigantic.on-fleek.app","2024-10-30T20:50:51.294Z","noisy-vr-gigantic.on-fleek.app","Phishingarmy URL",""
"2024-10-30T20:50:51.008Z","Domain-Name","phishing","TLP:CLEAR","nvbchfd.top","2024-10-30T20:50:51.305Z","nvbchfd.top","Phishingarmy URL",""
"2024-10-30T20:50:52.327Z","Domain-Name","phishing","TLP:CLEAR","nxwinss.lenzz.my.id","2024-10-30T20:50:52.565Z","nxwinss.lenzz.my.id","Phishingarmy URL",""
"2024-10-30T20:50:52.745Z","Domain-Name","phishing","TLP:CLEAR","ookhuisookhuis-fe9381.ingress-bonde.ewp.live","2024-10-30T20:50:52.828Z","ookhuisookhuis-fe9381.ingress-bonde.ewp.live","Phishingarmy URL",""
"2024-10-30T20:50:52.745Z","Domain-Name","phishing","TLP:CLEAR","omsairam5starevents.com","2024-10-30T20:50:52.828Z","omsairam5starevents.com","Phishingarmy URL",""
"2024-10-30T20:50:53.712Z","Domain-Name","phishing","TLP:CLEAR","orsatech.tv","2024-10-30T20:50:53.768Z","orsatech.tv","Phishingarmy URL",""
"2024-10-30T20:50:54.409Z","Domain-Name","phishing","TLP:CLEAR","ovhcloud.19881billings.com","2024-10-30T20:50:54.470Z","ovhcloud.19881billings.com","Phishingarmy URL",""
"2024-10-30T20:50:54.410Z","Domain-Name","phishing","TLP:CLEAR","p2p-armenia.com","2024-10-30T20:50:54.472Z","p2p-armenia.com","Phishingarmy URL",""
"2024-10-30T20:50:54.994Z","Domain-Name","phishing","TLP:CLEAR","pagafattura.meta-scalp.io","2024-10-30T20:50:55.020Z","pagafattura.meta-scalp.io","Phishingarmy URL",""
"2024-10-30T20:50:55.658Z","Domain-Name","phishing","TLP:CLEAR","paypal95bd.blogspot.com.by","2024-10-30T20:50:55.694Z","paypal95bd.blogspot.com.by","Phishingarmy URL",""
"2024-10-30T20:50:55.658Z","Domain-Name","phishing","TLP:CLEAR","paypal95bd.blogspot.com.au","2024-10-30T20:50:55.695Z","paypal95bd.blogspot.com.au","Phishingarmy URL",""
"2024-10-30T20:50:56.297Z","Domain-Name","phishing","TLP:CLEAR","pepitoup.com","2024-10-30T20:50:56.380Z","pepitoup.com","Phishingarmy URL",""
"2024-10-30T20:50:56.578Z","Domain-Name","phishing","TLP:CLEAR","ph.jn1970.cloudns.ch","2024-10-30T20:50:56.637Z","ph.jn1970.cloudns.ch","Phishingarmy URL",""
"2024-10-30T20:50:56.893Z","Domain-Name","phishing","TLP:CLEAR","phlknnc-ph.top","2024-10-30T20:50:57.031Z","phlknnc-ph.top","Phishingarmy URL",""
"2024-10-30T20:50:57.173Z","Domain-Name","phishing","TLP:CLEAR","phlpostgovementl.top","2024-10-30T20:50:57.191Z","phlpostgovementl.top","Phishingarmy URL",""
"2024-10-30T20:50:57.808Z","Domain-Name","phishing","TLP:CLEAR","photoograaphysitee.buzz","2024-10-30T20:50:57.868Z","photoograaphysitee.buzz","Phishingarmy URL",""
"2024-10-30T20:50:57.808Z","Domain-Name","phishing","TLP:CLEAR","pilkarskajesien.pl","2024-10-30T20:50:57.991Z","pilkarskajesien.pl","Phishingarmy URL",""
"2024-10-30T20:50:58.693Z","Domain-Name","phishing","TLP:CLEAR","pinbo50.com","2024-10-30T20:50:58.710Z","pinbo50.com","Phishingarmy URL",""
"2024-10-30T20:50:59.309Z","Domain-Name","phishing","TLP:CLEAR","pkpkolejoweinformacje24.pl","2024-10-30T20:50:59.362Z","pkpkolejoweinformacje24.pl","Phishingarmy URL",""
